Date,Location,Location Name,Zip Code,Lat,Long,# Meals
2024-04-28,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,31
2024-04-29,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,29
2024-04-30,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,18
2024-05-01,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,19
2024-05-02,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,32
2024-05-03,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,33
2024-05-04,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,29
2024-05-05,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,34
2024-05-06,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,31
2024-05-07,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,37
2024-05-08,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,30
2024-05-09,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,36
2024-05-10,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,25
2024-05-11,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,34
2024-05-12,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,24
2024-05-13,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,21
2024-05-14,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,28
2024-05-15,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,31
2024-05-16,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,37
2024-05-17,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,35
2024-05-18,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,23
2024-05-19,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,27
2024-05-20,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,29
2024-05-21,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,44
2024-05-22,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,33
2024-05-23,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,20
2024-05-24,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,25
2024-05-25,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,36
2024-05-26,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,26
2024-05-27,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,26
2024-05-28,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,33
2024-05-29,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,31
2024-05-30,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,33
2024-05-31,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,32
2024-06-01,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,29
2024-06-02,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,31
2024-06-03,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,20
2024-06-04,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,35
2024-06-05,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,22
2024-06-06,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,30
2024-06-07,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,21
2024-06-08,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,24
2024-06-09,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,22
2024-06-10,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,36
2024-06-11,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,42
2024-06-12,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,30
2024-06-13,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,20
2024-06-14,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,39
2024-06-15,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,26
2024-06-16,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,31
2024-06-17,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,32
2024-06-18,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,33
2024-06-19,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,22
2024-06-20,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,27
2024-06-21,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,26
2024-06-22,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,24
2024-06-23,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,34
2024-06-24,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,31
2024-06-25,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,34
2024-06-26,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,35
2024-06-27,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,31
2024-06-28,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,32
2024-06-29,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,28
2024-06-30,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,30
2024-07-01,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,36
2024-07-02,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,28
2024-07-03,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,38
2024-07-04,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,28
2024-07-05,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,36
2024-07-06,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,34
2024-07-07,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,29
2024-07-08,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,27
2024-07-09,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,23
2024-07-10,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,28
2024-07-11,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,25
2024-07-12,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,36
2024-07-13,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,32
2024-07-14,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,30
2024-07-15,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,24
2024-07-16,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,16
2024-07-17,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,29
2024-07-18,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,33
2024-07-19,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,21
2024-07-20,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,29
2024-07-21,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,35
2024-07-22,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,24
2024-07-23,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,30
2024-07-24,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,26
2024-07-25,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,30
2024-07-26,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,26
2024-07-27,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,36
2024-07-28,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,27
2024-07-29,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,34
2024-07-30,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,38
2024-07-31,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,39
2024-08-01,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,35
2024-08-02,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,42
2024-08-03,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,22
2024-08-04,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,36
2024-08-05,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,33
2024-08-06,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,31
2024-08-07,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,19
2024-08-08,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,31
2024-08-09,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,27
2024-08-10,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,31
2024-08-11,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,34
2024-08-12,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,39
2024-08-13,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,33
2024-08-14,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,34
2024-08-15,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,27
2024-08-16,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,35
2024-08-17,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,25
2024-08-18,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,26
2024-08-19,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,42
2024-08-20,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,28
2024-08-21,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,33
2024-08-22,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,38
2024-08-23,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,30
2024-08-24,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,28
2024-08-25,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,41
2024-08-26,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,34
2024-08-27,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,29
2024-08-28,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,33
2024-08-29,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,29
2024-08-30,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,43
2024-08-31,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,33
2024-09-01,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,39
2024-09-02,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,40
2024-09-03,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,19
2024-09-04,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,32
2024-09-05,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,26
2024-09-06,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,37
2024-09-07,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,33
2024-09-08,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,30
2024-09-09,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,28
2024-09-10,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,34
2024-09-11,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,21
2024-09-12,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,30
2024-09-13,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,25
2024-09-14,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,35
2024-09-15,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,28
2024-09-16,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,25
2024-09-17,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,19
2024-09-18,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,26
2024-09-19,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,40
2024-09-20,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,42
2024-09-21,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,33
2024-09-22,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,36
2024-09-23,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,35
2024-09-24,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,33
2024-09-25,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,26
2024-09-26,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,24
2024-09-27,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,28
2024-09-28,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,31
2024-09-29,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,40
2024-09-30,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,24
2024-10-01,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,33
2024-10-02,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,23
2024-10-03,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,28
2024-10-04,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,29
2024-10-05,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,31
2024-10-06,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,20
2024-10-07,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,32
2024-10-08,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,24
2024-10-09,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,34
2024-10-10,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,35
2024-10-11,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,30
2024-10-12,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,25
2024-10-13,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,25
2024-10-14,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,25
2024-10-15,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,31
2024-10-16,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,27
2024-10-17,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,37
2024-10-18,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,26
2024-10-19,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,29
2024-10-20,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,27
2024-10-21,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,36
2024-10-22,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,45
2024-10-23,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,37
2024-10-24,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,28
2024-10-25,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,31
2024-10-26,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,30
2024-10-27,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,29
2024-10-28,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,31
2024-10-29,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,30
2024-10-30,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,31
2024-10-31,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,28
2024-11-01,"203 E Broadway, Ashland, MO",Ashland Baptist Church,65010,38.7743823,-92.2543893,32
2023-10-01,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,22
2023-10-02,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,43
2023-10-03,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,41
2023-10-04,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,39
2023-10-05,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,36
2023-10-06,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,15
2023-10-07,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,24
2023-10-08,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,37
2023-10-09,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,32
2023-10-10,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,36
2023-10-11,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,23
2023-10-12,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,31
2023-10-13,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,34
2023-10-14,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,35
2023-10-15,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,27
2023-10-16,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,27
2023-10-17,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,36
2023-10-18,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,24
2023-10-19,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,24
2023-10-20,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,27
2023-10-21,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,26
2023-10-22,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,35
2023-10-23,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,31
2023-10-24,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,35
2023-10-25,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,41
2023-10-26,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,27
2023-10-27,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,36
2023-10-28,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,31
2023-10-29,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,31
2023-10-30,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,24
2023-10-31,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,24
2023-11-01,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,39
2023-11-02,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,32
2023-11-03,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,29
2023-11-04,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,21
2023-11-05,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,29
2023-11-06,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,32
2023-11-07,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,32
2023-11-08,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,43
2023-11-09,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,35
2023-11-10,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,36
2023-11-11,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,26
2023-11-12,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,31
2023-11-13,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,32
2023-11-14,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,31
2023-11-15,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,29
2023-11-16,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,34
2023-11-17,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,22
2023-11-18,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,25
2023-11-19,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,17
2023-11-20,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,35
2023-11-21,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,26
2023-11-22,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,25
2023-11-23,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,23
2023-11-24,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,30
2023-11-25,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,31
2023-11-26,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,36
2023-11-27,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,31
2023-11-28,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,29
2023-11-29,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,34
2023-11-30,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,31
2023-12-01,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,40
2023-12-02,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,29
2023-12-03,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,36
2023-12-04,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,38
2023-12-05,"11 E 40th St, Kansas City, MO 64111",Saint Paul's Food Pantry,64111,39.05408118,-94.58606884,34
